Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR22469909,2022-11-30 17:46:01,2022-11-30 15:43:22,16668087,2400204528,0,144,754,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR022/22469/SRR22469909/SRR22469909.lite.1,SRX18435909,637.O2,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15917644,SAMN31948641,simple,37657,Silene latifolia,combined.637.O2,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1549914,,public,6E7B1B7A9304EA03856C548C06CB1D0E,F9F351AC1A1F6C6317179F907DF2C41F
SRR22478908,2022-12-01 09:46:45,2022-12-01 09:37:25,4878926,702565344,0,144,228,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22478/SRR22478908/SRR22478908.lite.1,SRX18444353,637.O_1,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925501,SAMN31968553,simple,37657,Silene latifolia,combined.637.O_1,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,B09015861FB1E812DF7C42C6E73CCFEE,4E3F9E9C5D79852E7921C7D1358E8CF9
SRR22469676,2022-11-30 17:46:04,2022-11-30 15:43:23,21345848,3073802112,0,144,948,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR022/22469/SRR22469676/SRR22469676.lite.1,SRX18436141,638M.M,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15917877,SAMN31948599,simple,37657,Silene latifolia,combined.638M.M,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1549914,,public,E04D2029BD1DB3CBF3A7E495EF4266DF,741702C145ED3737D6054B4C02F162ED
SRR22478907,2022-12-01 09:46:45,2022-12-01 09:37:21,4578084,659244096,0,144,222,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22478/SRR22478907/SRR22478907.lite.1,SRX18444354,639M.M,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925502,SAMN31968554,simple,37657,Silene latifolia,combined.639M.M,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,FD2872DAE76ED4DDE11D5C0F2773E112,7F95133024DC01298F7050B38C1F4989
SRR22478906,2022-12-01 09:46:45,2022-12-01 09:37:55,5832957,839945808,0,144,307,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22478/SRR22478906/SRR22478906.lite.1,SRX18444355,63M.M,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925503,SAMN31968555,simple,37657,Silene latifolia,combined.63M.M,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,8136FF81E78ED734A1B310CEA6428E69,A5077B65DCC505BAFF3ED4BB370D0DE5
SRR22478905,2022-12-01 09:46:45,2022-12-01 09:36:39,94731,13641264,0,144,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22478/SRR22478905/SRR22478905.lite.1,SRX18444356,640.F,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925504,SAMN31968556,simple,37657,Silene latifolia,combined.640.F,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,95F66E9DB8986BABA37F001240E9F341,630654916A7D5FBD43DD57D2375D5891
SRR22469914,2022-11-30 17:46:01,2022-11-30 15:44:32,18841050,2713111200,0,144,827,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR022/22469/SRR22469914/SRR22469914.lite.1,SRX18435904,641.F,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15917640,SAMN31948636,simple,37657,Silene latifolia,combined.641.F,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1549914,,public,39BFFBE899E9C3303B7E34B81F6F7008,8240C7DC73583960D08BC8DDDBD5C4C5
SRR22469878,2022-11-30 17:46:02,2022-11-30 15:49:22,40958732,5898057408,0,144,1866,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR022/22469/SRR22469878/SRR22469878.lite.1,SRX18435939,642.F,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15917675,SAMN31948536,simple,37657,Silene latifolia,combined.642.F,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1549914,,public,B75D3A13EDEAE3CB9E1439CD658EBB2F,CA3063B8E2CEFF639D5B683D75669BDD
SRR22478903,2022-12-01 09:46:45,2022-12-01 09:36:47,616956,88841664,0,144,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22478/SRR22478903/SRR22478903.lite.1,SRX18444358,642.O2,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925506,SAMN31968558,simple,37657,Silene latifolia,combined.642.O2,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,2841B3B1316D566C32E1EE4A8512C442,CA68FA1ABC9E46E66F7A4F675C64A6B4
SRR22478904,2022-12-01 09:46:45,2022-12-01 09:36:40,294677,42433488,0,144,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22478/SRR22478904/SRR22478904.lite.1,SRX18444357,642.O_2,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925505,SAMN31968557,simple,37657,Silene latifolia,combined.642.O_2,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,9739A458C81E9EE185CC6284E747CF9F,686FA214D902A644B6CBBB1BB7DE4957
SRR22478902,2022-12-01 09:46:45,2022-12-01 09:37:40,5375480,774069120,0,144,245,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22478/SRR22478902/SRR22478902.lite.1,SRX18444359,644.F,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925507,SAMN31968559,simple,37657,Silene latifolia,combined.644.F,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,DA3FD3F3677C7EFD6F172027F83AB18F,A57C343CB27B2357829C1174475A430E
SRR22479251,2022-12-01 09:46:47,2022-12-01 09:37:44,1954250,281412000,0,144,90,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479251/SRR22479251.lite.1,SRX18444612,644.O1,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925760,SAMN31968560,simple,37657,Silene latifolia,combined.644.O1,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,0A169DDEC273027E17ADDB065A0F838A,C5CD5A3838A57863351A822AD1C5F0C4
SRR22479249,2022-12-01 09:46:47,2022-12-01 09:38:18,135781,19552464,0,144,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479249/SRR22479249.lite.1,SRX18444614,644.O2,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925762,SAMN31968561,simple,37657,Silene latifolia,combined.644.O2,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,2803387883FE351525ABB5045E9B32B4,088AE27AE8363087CBB28028519D3968
SRR22508617,2022-12-02 15:27:43,2022-12-02 15:23:21,6181337,890112528,0,144,279,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR022/22508/SRR22508617/SRR22508617.lite.1,SRX18473501,645M.M,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15947232,SAMN32008269,simple,37657,Silene latifolia,combined.645M.M,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1551567,,public,820525B7B7F92DCC5897A5938A4DC43E,D7C1F1278B12E92BC23004A781A05FDF
SRR22479248,2022-12-01 09:46:47,2022-12-01 09:37:25,705476,101588544,0,144,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479248/SRR22479248.lite.1,SRX18444615,646.F,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925763,SAMN31968562,simple,37657,Silene latifolia,combined.646.F,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,96ACA4B7A3C7890D917123FF12191480,0D21ED0D17CE14962F5598A4CF6CFB53
SRR22479247,2022-12-01 09:46:47,2022-12-01 09:38:30,8278800,1192147200,0,144,373,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479247/SRR22479247.lite.1,SRX18444616,646.O2,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925764,SAMN31968563,simple,37657,Silene latifolia,combined.646.O2,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,0976F065A2C7F985AA8D56CD77D74743,8EF3FD641D8738895D144C937270282F
SRR22479246,2022-12-01 09:46:47,2022-12-01 09:37:33,1731385,249319440,0,144,81,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479246/SRR22479246.lite.1,SRX18444617,646.O_4,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925765,SAMN31968564,simple,37657,Silene latifolia,combined.646.O_4,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,F5A7FE97798C6CB4160F275C63727225,53A259926ADB2AEAF7595579C699D017
SRR22469861,2022-11-30 17:46:02,2022-11-30 15:43:43,15637221,2251759824,0,144,715,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR022/22469/SRR22469861/SRR22469861.lite.1,SRX18435957,647.F,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15917693,SAMN31948651,simple,37657,Silene latifolia,combined.647.F,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1549914,,public,AF31A549DB725BA405B435B23CCDE9B8,082FEC9F5BB04BF5698AC267FCEA1EE5
SRR22479245,2022-12-01 09:46:47,2022-12-01 09:37:24,403030,58036320,0,144,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479245/SRR22479245.lite.1,SRX18444618,647.O2,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925766,SAMN31968565,simple,37657,Silene latifolia,combined.647.O2,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,959D4F5FCE05121E78F697813A6B19BE,D939D4EE05C40CBD55DB826DC3B555FB
SRR22508616,2022-12-02 15:25:48,2022-12-02 15:22:19,1611375,232038000,0,144,73,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR022/22508/SRR22508616/SRR22508616.lite.1,SRX18473502,647.O_1,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15947233,SAMN32008270,simple,37657,Silene latifolia,combined.647.O_1,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1551567,,public,0E9F9E196797803938D5FBABF34089BE,B13716589A967F604F10C729A34D1EFC
SRR22479244,2022-12-01 09:46:47,2022-12-01 09:37:44,5697422,820428768,0,144,269,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479244/SRR22479244.lite.1,SRX18444619,648.F,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925767,SAMN31968566,simple,37657,Silene latifolia,combined.648.F,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,510B15E56986B4AE6E2689D26C177F91,2EE1B70EDAB5DD07D2F6FDC22B656D54
SRR22479243,2022-12-01 09:46:47,2022-12-01 09:37:23,375302,54043488,0,144,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479243/SRR22479243.lite.1,SRX18444620,648.O1,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925768,SAMN31968567,simple,37657,Silene latifolia,combined.648.O1,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,650E4F10D1452AAB4EA274FA97DB9B4F,20FD0F6E704F2E758E92410C08389B5E
SRR22469793,2022-11-30 17:46:03,2022-11-30 15:46:28,30400425,4377661200,0,144,1363,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR022/22469/SRR22469793/SRR22469793.lite.1,SRX18436023,649.F,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15917759,SAMN31948558,simple,37657,Silene latifolia,combined.649.F,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1549914,,public,ADADBD37D1A3F8CB46A0A5D57549E7E4,488AF42E4BD21A65566BB298E1410467
SRR22479242,2022-12-01 09:46:47,2022-12-01 09:37:39,1849023,266259312,0,144,85,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479242/SRR22479242.lite.1,SRX18444621,649.O2,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925770,SAMN31968568,simple,37657,Silene latifolia,combined.649.O2,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,B7BABAB54DC5CAD75E9676D1D1FE6855,10EAE78F317AE86856FF20A82253EBCD
SRR22508615,2022-12-02 15:27:43,2022-12-02 15:23:46,7559841,1088617104,0,144,343,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR022/22508/SRR22508615/SRR22508615.lite.1,SRX18473503,649.O_2,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15947234,SAMN32008271,simple,37657,Silene latifolia,combined.649.O_2,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1551567,,public,FA2EF123C170AA3F6226860B0C2A6630,641B42AFD8EB47AC9C81DA48D20C4EC3
SRR22479222,2022-12-01 09:46:47,2022-12-01 09:37:34,5355377,771174288,0,144,252,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479222/SRR22479222.lite.1,SRX18444641,65.F,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925788,SAMN31968586,simple,37657,Silene latifolia,combined.65.F,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,C16711475FBAED4F72A511AF15D3CB84,D0266BB24C2BD3D09C85CB53F5617932
SRR22479221,2022-12-01 09:46:47,2022-12-01 09:37:43,2338090,336684960,0,144,111,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479221/SRR22479221.lite.1,SRX18444642,65.O1,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925790,SAMN31968587,simple,37657,Silene latifolia,combined.65.O1,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,068B9A7A286ED6881B844D92E11C5A8F,D25E4299A41B4F7BB3043E931CBF734E
SRR22479220,2022-12-01 09:46:47,2022-12-01 09:37:43,2277982,328029408,0,144,106,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479220/SRR22479220.lite.1,SRX18444643,65.O2,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925791,SAMN31968588,simple,37657,Silene latifolia,combined.65.O2,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,7D61181B997553B0BC36EFD8227528FB,BC02E4D64FACA26E279D0D25ADE9E9B4
SRR22479241,2022-12-01 09:46:47,2022-12-01 09:37:19,306237,44098128,0,144,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479241/SRR22479241.lite.1,SRX18444622,650.F,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925769,SAMN31968569,simple,37657,Silene latifolia,combined.650.F,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,6EA60F9B971488C2DDAB6E7814491F38,0976EBCDB50BD3F75B5A477E141E5AB5
SRR22479240,2022-12-01 09:46:47,2022-12-01 09:37:17,73804,10627776,0,144,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479240/SRR22479240.lite.1,SRX18444623,650.O2,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925771,SAMN31968570,simple,37657,Silene latifolia,combined.650.O2,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,3AAF4E5BE54DB14F5480641C4F130734,478C15C796961D12A5D465C8ECF2EC12
SRR22479238,2022-12-01 09:46:47,2022-12-01 09:37:35,1551094,223357536,0,144,71,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479238/SRR22479238.lite.1,SRX18444625,650.O_6,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925773,SAMN31968571,simple,37657,Silene latifolia,combined.650.O_6,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,F668C2C893F697957CB838F9DBC56F81,B0D4B7BDA9E8737683EE4EB80F0BD7BB
SRR22479237,2022-12-01 09:46:47,2022-12-01 09:37:39,1883676,271249344,0,144,85,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479237/SRR22479237.lite.1,SRX18444626,652.F,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925774,SAMN31968572,simple,37657,Silene latifolia,combined.652.F,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,BA08C77E4DF3A1829FA7C3148F13CE91,6A5EBFBADA665F270C1B6DC35829E022
SRR22479236,2022-12-01 09:46:47,2022-12-01 09:38:20,5606211,807294384,0,144,259,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479236/SRR22479236.lite.1,SRX18444627,652.O_1,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925775,SAMN31968573,simple,37657,Silene latifolia,combined.652.O_1,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,3780F72B26D2362A555DE513946AEC83,51B65A19854424706702C0E318BDA913
SRR22508614,2022-12-02 15:27:43,2022-12-02 15:23:21,5352641,770780304,0,144,236,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR022/22508/SRR22508614/SRR22508614.lite.1,SRX18473504,653.F,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15947235,SAMN32008272,simple,37657,Silene latifolia,combined.653.F,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1551567,,public,03EDDC529C61B63073F3247AFCF2EAEA,41723F40AA729528DE2A4B108D68AA62
SRR22479235,2022-12-01 09:46:47,2022-12-01 09:37:43,2984810,429812640,0,144,140,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479235/SRR22479235.lite.1,SRX18444628,653.M,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925776,SAMN31968574,simple,37657,Silene latifolia,combined.653.M,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,B3E7F834F3DD92DE3AE4926746DEEE2F,FC2CD1333A29777648CEA70546750F54
SRR22479233,2022-12-01 09:46:47,2022-12-01 09:37:57,3862018,556130592,0,144,185,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479233/SRR22479233.lite.1,SRX18444630,653.O1,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925777,SAMN31968576,simple,37657,Silene latifolia,combined.653.O1,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,11A5FB82AAC51EF3835790F1C52C4067,2603186B109A8EC0B5A8C6EBF028537B
SRR22479232,2022-12-01 09:46:47,2022-12-01 09:38:28,8522874,1227293856,0,144,391,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479232/SRR22479232.lite.1,SRX18444631,653.O2,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925779,SAMN31968577,simple,37657,Silene latifolia,combined.653.O2,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,E5AC8E10FA12A95744E6C29FE9195054,832CB02C13DDB1718327103913695222
SRR22479234,2022-12-01 09:46:47,2022-12-01 09:37:35,1586933,228518352,0,144,74,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479234/SRR22479234.lite.1,SRX18444629,653M.M,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925778,SAMN31968575,simple,37657,Silene latifolia,combined.653M.M,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,69B39B2EF45ABD5566DCE1BC6D92B19B,32B4BBC74E5D42E5EEA00DC9C7500838
SRR22479231,2022-12-01 09:46:47,2022-12-01 09:37:46,3108913,447683472,0,144,141,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479231/SRR22479231.lite.1,SRX18444632,654.F,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925780,SAMN31968578,simple,37657,Silene latifolia,combined.654.F,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,3411ED7820755879D585A3A0036F7112,76A13E6EE915741250ADEC32209D3B70
SRR22508613,2022-12-02 15:25:48,2022-12-02 15:22:58,5554026,799779744,0,144,262,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR022/22508/SRR22508613/SRR22508613.lite.1,SRX18473505,655.F,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15947236,SAMN32008273,simple,37657,Silene latifolia,combined.655.F,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1551567,,public,C5FEBDC063BDF5DF2ECB6F5B9302B3C1,7F98CDDE5C52F7E0BE0A1D0AE04A38E6
SRR22469853,2022-11-30 17:46:02,2022-11-30 15:44:05,16531495,2380535280,0,144,726,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR022/22469/SRR22469853/SRR22469853.lite.1,SRX18435965,655.O2,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15917701,SAMN31948658,simple,37657,Silene latifolia,combined.655.O2,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1549914,,public,E3B6D990AAD3C35BBE2F9F500B442F0C,1CBAF2EBB243EDCE2CB0B9956DFA2059
SRR22479230,2022-12-01 09:46:47,2022-12-01 09:37:18,149649,21549456,0,144,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22479/SRR22479230/SRR22479230.lite.1,SRX18444633,655.O_1,RAD-Seq,Restriction Digest,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410689,PRJNA907022,,907022,SRS15925781,SAMN31968579,simple,37657,Silene latifolia,combined.655.O_1,,,,,,,no,,,,,UNIVERSITY OF KANSAS,SRA1550304,,public,901F62E652EC8F331629DFBA1C5C47D6,51AA6C387A5C5FECBE7A870637177F4A
